,food_name,review,url,location,reviewer_score,average_score
6446,Tân Ký - Hủ Tiếu Mì Gia Truyền,Ngon đậm đà chất lượng                                                         ,https://www.foody.vn/ho-chi-minh/tan-ky-hu-tieu-mi-gia-truyen/binh-luan-2454146,Quận 10,8.4,8.4
6447,Cô Châu - Bún Bò Huế - Đường 3 Tháng 2,"Chưa bao giờ nóng như hôm nay, đặt gọi món ngồi đợi 20p hỏi phục vụ vẫn nói à quên.phục vụ như vậy hợp lí chưa, đi làm hay đi nói chuyện. Tôi đến ăn chứ đâu phải ngồi đợi đâu. Quên thì nói sao lịch sự. ...",https://www.foody.vn/ho-chi-minh/co-chau-bun-bo-hue-duong-3-thang-2/binh-luan-2152289,Quận 10,5.0,7.7
6448,Góc Xưa - Ẩm Thực Việt,"Cũng được! Vị trí: Trung tâm quận 3, khá gần để đến: 8/10 Giá cả: khá cao: 6/10 Chất lượng: trung bình khá: 7/10 Phục vụ: khá nhiệt tình: 8/10 Không gian: phù hợp những ai thích riêng tư, yên tĩnh: ...",https://www.foody.vn/ho-chi-minh/nha-hang-goc-xua-am-thuc-viet/binh-luan-1693611,Quận 10,7.0,7.8
6449,Phở Khô Hồng Gia Lai - Đồng Nai,"Thỉnh thoảng cũng ghé quán này, ăn tại chỗ khá ok Nhưng trưa hôm nọ đặt giao hàng lại không cho tô và muỗng đũa?!!! Hơi thất vọng.",https://www.foody.vn/ho-chi-minh/pho-hong-phan-xich-long-pho-kho-gia-lai-phan-xich-long/binh-luan-4931506,Quận 10,8.4,8.9
6450,Bánh Xèo Quảng,"Thấy mọi người khen ngon nên hôm nay đặt trên app về ăn thử, giá cả thì ok nhưng bánh xeo và ram bắp rất khô cứng và dai chứ ko giòn, có dặn lấy nc mắm ko cay nhưng quán vẫn cho ớt vô làm cay quá ăn ko ...",https://www.foody.vn/ho-chi-minh/banh-xeo-quang/binh-luan-8507041,Quận 10,2.2,6.9
6451,Quán 122 - Cơm Gà Xối Mỡ & Bún Thái,"Vị ăn cũng tạm được, chua chua, ngọt ngọt. Toping tương đối. Giá cả phù hợp.   ",https://www.foody.vn/ho-chi-minh/quan-122-com-ga-xoi-mo-bun-thai/binh-luan-3236610,Quận 10,7.4,6.7
6452,Bò Né 3 Ngon - Bò Quanh Lửa Hồng - Sư Vạn Hạnh,"Order giao lại nhà qua foody. 1 phần 45k. Bỏ vào hộp mút nước bò đổ hết. Bánh mì có kiến lửa đầy bên trong, dai khô không khác gì bánh mì cũ để 2 3 ngày. Thật lòng là rất thất vọng. Các bạn bên cân nhắc ...",https://www.foody.vn/ho-chi-minh/bo-ne-3-ngon-su-van-hanh/binh-luan-2545553,Quận 10,7.0,6.8
6453,Bánh Mì Tuấn Mập - Thành Thái,"Ngoài hệ thống bánh mì Hà Nội thì hệ thống bánh mì Tuấn Mập mình cũng ưa chuộng vì ngon rẻ, giá Tuấn Mập hạt dẻ hơn Hà Nội chút đỉnh, bánh mì xôi 12 15 20k, bánh bao 15k. Mình ăn bánh bao ở đây 15k, bánh ...",https://www.foody.vn/ho-chi-minh/banh-mi-tuan-map-thanh-thai/binh-luan-2291604,Quận 10,10.0,10.0
6454,Bánh Mì 24 - Trần Nhân Tôn,"Con trai mình khoái ăn cái pa tê ở đây lắm chỉ đòi mua đúng ở tiệm này thôi , mua bánh mì thịt nơi khác ẻm không chịu ăn , mà chả cũng ngon nên mình hay mua cho bé ăn lắm. Giá cả cũng rẻ , mua nhiêu bán ...",https://www.foody.vn/ho-chi-minh/banh-mi-24-tran-nhan-ton/binh-luan-4814199,Quận 10,7.0,6.9
6455,Bún Bò Huế 16,"Mình không biết mọi người sao chứ quán mở được 12-14 năm thì mình đã ăn được 11 năm rồi cô chủ quá này là người Huế còn bà là mẹ cô, cố đã đi định cư nước ngoài rồi mà quá của cô mình ăn thấy cực ngon. ...",https://www.foody.vn/ho-chi-minh/bun-bo-hue-16/binh-luan-13016216,Quận 10,9.2,
6456,Bún Đậu 1975,"Vị trí: dễ tìm, đối diện chùa Ấn Quang. Không gian: rộng rãi, thoải mái, sạch sẽ. Chỗ để xe: trong và trước quán. Phục vụ: tốt. Cô chú dễ thương. Nhân viên nhiệt tình. Mình ăn phần 120.000. Mà đầy ...",https://www.foody.vn/ho-chi-minh/bun-dau-1975/binh-luan-10758258,Quận 10,5.0,6.2
6457,Lẩu Dê Q7,"Quán rất ngon trình bày ko bắt mắt lắm nhưng bù lại đồ ăn rất ổn +Ếch chiên bơ: ếch nhiều, ướp gia vị ngon. 2 ngươi ăn là dư luôn +Dê hâp tía tô: món này nhìn thấy vậy chứ rất nhiều thịt, có điều lá tía ...",https://www.foody.vn/ho-chi-minh/lau-de-q7-duong-3-thang-2/binh-luan-2483273,Quận 10,9.4,6.2
6458,Bánh Canh Chả Cá Phan Thiết - Sư Vạn Hạnh,"Đầu hẻm 740 là quán Món Huế, vừa quẹo vào chạy chút xíu nhìn bên tay phải thấy cái tủ kính đựng đầy chả cá là biết tới quán rồi. Ở đây có cả món ăn chơi và ăn no luôn, giá cả cũng được. Mình ăn 1 chả ...",https://www.foody.vn/ho-chi-minh/banh-canh-cha-ca-phan-thiet-su-van-hanh/binh-luan-1167581,Quận 10,9.0,8.4
6459,Bánh Tráng Cuốn Xuân,"mỗi lần mua đứng chờ mệt người luôn à, bánh tráng đơn giản muối tôm - sate - trứng cút - hành phi - rau răm thôi mà ngon tét nách bánh tráng thuộc khô, cắt từng khúc nhỏ, giòn giòn...chỗ này bán lâu lắm ...",https://www.foody.vn/ho-chi-minh/banh-trang-cuon-xuan/binh-luan-3742482,Quận 10,9.4,7.6
6460,Bắp Rang Bơ Hẻm 606,"Quán có bắp rang bơ, phomai, trà xanh, cacao đồng giá 10k, ăn rất ngon, thơm, lắc cũng rất đều, ngoài ra còn có khoai lắc phomai 10k, ngập phomai lun rong biên sấy tỏi 20k hộp hơi to, mấy cô bán cũng ...",https://www.foody.vn/ho-chi-minh/bap-rang-bo-hem-606/binh-luan-416727,Quận 10,9.4,7.6
6461,Le Castella Viet Nam - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,"Tiệm mới mở ra kinh doanh thêm bánh sinh nhật trang trí, mình xem hình đẹp nên cũng đã đặt bánh đầy tháng cho con tại đây. Gửi mẫu ảnh (bánh cho bé trai, hình tượng em bé màu xanh da trời ) và tên con ...",https://www.foody.vn/ho-chi-minh/le-castella-viet-nam-banh-bong-lan-dai-loan-nguyen-tri-phuong/binh-luan-11493448,Quận 10,9.4,9.7
6462,Trì Phương - Lẩu Bò,Lẩu bò 334 nhật tảo                                                           ,https://www.foody.vn/ho-chi-minh/tri-phuong-lau-bo/binh-luan-12711808,Quận 10,8.8,8.0
6463,Bánh Canh Cua Ngon - Bà Hạt,Ngay đi ngang qua quán thấy bán lại rồi nek. Ngay chỉ bán mang về thôi.       ,https://www.foody.vn/ho-chi-minh/banh-canh-cua-ngon-ba-hat/binh-luan-4654510,Quận 10,7.0,7.2
6464,Trà Sữa Bé Xì,"🌟Topping Phô Mai Tươi chỉ 1k/viên ngại gì hông thử🌟 - Vị trí: quán nhỏ trong hẻm nha mnguoi nên đg đi dô đây dễ làm bạn nản chí lắm, kp vì kho tìm mà quán nằm cuối hẻm, hẻm càng dô sâu càng nhỏ, k ...",https://www.foody.vn/ho-chi-minh/tra-sua-be-xi/binh-luan-12559266,Quận 10,4.2,6.6
6465,Highlands Coffee - Trade Center Q10,"Quán cũng rộng rãi nhưng đông, bàn ghế hơi gần nhau nên hơi nóng nè 😆😆😆 Nhân viên nhanh nhẹn 👍🏻👍🏻👍🏻 Nước uống ok 🥰 @t4_eattheworld",https://www.foody.vn/ho-chi-minh/highlands-coffee-van-hanh-mall/binh-luan-11501305,Quận 10,8.4,8.4
6466,Cơm Tấm Minh Nhật,"Ăn ở đây gần 2 năm, cực kỳ vệ sinh mà đồ ăn cũng phong phú. Dạo này cũng rủ bạn bè công ty order về ăn trưa. Giao hàng khá nhanh. Cơm nhiều gạo tơi, mềm và thơm. Mỡ hành thơm thơm beo béo. Đồ ăn nêm nếm ...",https://www.foody.vn/ho-chi-minh/com-tam-minh-nhat/binh-luan-462746,Quận 10,4.2,
6467,Mẹt - Bún Đậu Mắm Tôm - Đồng Nai,Quán phục vụ kém. Ngồi chờ 30p nhưng quán lại ưu tiên cho người tới mua mang về và bàn đông khách hơn. Mình đi 2 người tới trước. Quán đưa cho 2 ly nước và quán phục vụ món cho bàn 6 người tới sau. K ...,https://www.foody.vn/ho-chi-minh/met-bun-dau-mam-tom/binh-luan-12605059,Quận 10,8.2,7.6
6468,Cheese Coffee - Sư Vạn Hạnh,👍🏻 @t4_eattheworld                                                           ,https://www.foody.vn/ho-chi-minh/cheese-coffee-su-van-hanh/binh-luan-13332309,Quận 10,7.4,7.0
6469,iTune Coffee - Sư Vạn Hạnh,"Quán có không gian rộng rãi thoải mái, chỗ để xe cũng rộng nữa. Có điểm khác với các quán khác là order nước trước rồi đến lúc về mới tính tiền như các quán truyền thống*** Về nước thì mình gọi cacao ...",https://www.foody.vn/ho-chi-minh/itune-coffee-su-van-hanh/binh-luan-12805200,Quận 10,1.0,
6470,Bún Tôm Cô Bông,"Thấy mở lâu r mà nay mới có dịp ghé. Mình đi ăn khá sớm, cỡ 3-4h chiều, quán mở từ sáng hay trưa k rõ, lúc đấy vắng hoe luôn :)) Gọi 1 bún tôm (39k) với 1 bánh đa cua nhỏ (29k). Theo mình thì bún tôm ...",https://www.foody.vn/ho-chi-minh/bun-tom-co-bong/binh-luan-2110539,Quận 10,,
6471,Đặc Sản Quảng Ngãi - Ram Bắp & Mì Quảng,Bánh tráng kh để bọc kín sẽ mất giòn nhìn kg vệ sinh. Ram bắp chiên cháy mềm nhủn kg như xưa,https://www.foody.vn/ho-chi-minh/dac-san-quang-ngai-ram-bap-mi-quang/binh-luan-11125467,Quận 10,9.0,9.3
6472,Cô Nhi Quán - Nem Nướng Đà Lạt & Chả Ram Bắp 25k,"Món này mình từng ăn trong vài dịp đi du lịch Đà Lạt, thi thoảng thèm nhưng không nghĩ ở SG có bán, tình cờ đi ngang thấy nên tấp vào ăn thử, các món có giá 25K/phần cho nem nướng và 20K/phần cho chả ...",https://www.foody.vn/ho-chi-minh/co-nhi-quan-nem-nuong-da-lat-cha-ram-bap-25k/binh-luan-1216817,Quận 10,8.4,9.1
6473,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Nằm tại tầng 3 Coopmart*** không gian cũng vừa đủ mà hơi nóng nha 👍🏻 Đồ ăn ok 🥰,https://www.foody.vn/ho-chi-minh/ga-ran-va-mi-y-jollibee-hoa-hao/binh-luan-12649314,Quận 10,7.4,6.4
6474,Osaka Ohsho Vạn Hạnh Mall - Quán Mì Ramen - Gyoza Nhật Bản,"Osaka ohsho ở tầng 5 của vạn hạnh mall, nếu đi từ thang máy ở phía trong của vạn hạnh thì mở cửa thang ra là thấy tiệm trước mặt luôn á, nằm trong tầng 5 và lọt trong khu của mấy cái buffet lẩu nướng ...",https://www.foody.vn/ho-chi-minh/osaka-ohsho-van-hanh-mall-quan-mi-ramen-gyoza-nhat-ban/binh-luan-2317933,Quận 10,6.0,6.6
6475,Trà Sữa Bumba - Vạn Hạnh Mall,Nằm tại tầng hầm của vạn hạn mall đi xuống bằng thang cuốn là thấy ngay quán. Trong đây có rất nhiều sự lựa chọn. Không gian rộng rãi thoải mái. Quán khá vắng khách so với các cửa hàng kế bên. Nhân viên ...,https://www.foody.vn/ho-chi-minh/tra-sua-bumba-van-hanh-mall/binh-luan-5816192,Quận 10,8.2,8.2
6476,Tốc Trà - Vạn Hạnh Mall,Hôm nay ăn trưa xong mình gọi giao hàng cho ly trà sữa kim cương và nước trái cây cam bưởi. Ngon mà giá rẻ. Shipper giao hàng nhanh và lịch sự. Sẽ ủng hộ quán thường xuyên,https://www.foody.vn/ho-chi-minh/toc-tra-van-hanh-mall/binh-luan-5066185,Quận 10,7.2,7.2
6477,Bánh Khọt Thùy Lê,Hôm nay có ban kg shop                                                         ,https://www.foody.vn/ho-chi-minh/banh-khot-thuy-le/binh-luan-13649648,Quận 10,7.8,7.8
6478,Bánh Mì Má Hải - 178 Vĩnh Viễn,Xe bánh mì này hầu như khắp các quận 10 đều thấy. Bữa có việc đi ngang mà không bị ăn gì thấy mọi người mua đông nên mình cũng ghé làm 1 ổ bánh mì. Có 1 bạn chiên chả cá. 1 người làm bánh mì. Nhanh tay. ...,https://www.foody.vn/ho-chi-minh/banh-mi-ma-hai-178-vinh-vien/binh-luan-3586070,Quận 10,4.2,
6479,Sữa Chua Trân Châu Hạ Long - Sư Vạn Hạnh,"Mình có gọi sữa chua sinh tố bơ và sữa chua nếp cẩm, sữa chua được tạo thành khối tròn giống kem, vị chua nhẹ, thanh, ăn khá ổn nhưng bơ thì hơi nhạt. Sữa chua nếp cẩm thì bạn mình ăn, cũng khá ổn, nếp ...",https://www.foody.vn/ho-chi-minh/sua-chua-tran-chau-ha-long-su-van-hanh/binh-luan-10735864,Quận 10,1.0,
6480,Bún Cá Long Xuyên - Cửu Long,"Bún vị thường thôi, không ngon nhưng chủ quán nói chuyện chảnh với khách lắm, nạt nộ khi khách đòi phải trụng đầu cá nóng lại dùm. xin thêm rau là tính thêm tiền, giá hiện nay lên đến 30.000 tô thường ...",https://www.foody.vn/ho-chi-minh/bun-ca-long-xuyen-cuu-long/binh-luan-3759781,Quận 10,10.0,7.6
6481,Ốc Cô Sáu 79,"Lâu ngày dắt vợ trở lại ăn, vẫn ngon như ngày nào. Cô chủ quán dễ thương, nói chuyện vui tính. Có điều quán nên làm món ấm hơn sẽ ngon hơn rất nhiều. Giá cả phù hợp với chất lượng.",https://www.foody.vn/ho-chi-minh/oc-co-sau-79/binh-luan-4236824,Quận 10,7.0,7.1
6482,Phở Hành,Nói chung quán ăn được                                                         ,https://www.foody.vn/ho-chi-minh/pho-hanh-hong-linh/binh-luan-2483118,Quận 10,6.2,6.7
6483,Gà Nướng Mắc Khén,"Ngon, bổ, rẻ, hợp túi tiền, sẽ ủng hộ tiếp nè                                 ",https://www.foody.vn/ho-chi-minh/ga-nuong-mac-khen/binh-luan-11905631,Quận 10,5.4,6.9
6484,Ý Thiên - Bánh Cuốn & Bánh Ướt,Cũng được                                                                     ,https://www.foody.vn/ho-chi-minh/y-thien/binh-luan-10779182,Quận 10,7.0,7.0
6485,Bánh Mì Chị Hồng,"Ba rọi muối thịt tảng tảng nhìn có phê hông cơ chứ! Bán tầm từ chiều 6h trở đi khá đông, thịt đổ tự làm hết nha. Bánh mì bán 1 ổ khoảng 25k, thịt sẽ được cắn mỏng ra. Còn mua 1 kg thì cắt đủ cân đủ kí ...",https://www.foody.vn/ho-chi-minh/banh-mi-chi-hong/binh-luan-12296679,Quận 10,10.0,8.6
6486,Hủ Tíu Mì Hoành Thánh Số 1000,"Mới vừa ăn xong. Mình mua về ăn giá 20k, ăn lâu lắm r nay nhớ ăn lại mà thất vọng dễ sợ. Đồ ăn thì vẫn vậy mà nước nuốt k nổi, vừa mặn vừa dở :(( Tô nhiều đồ ăn thì rẻ thật mà nước lèo mặn mà dở, k thơm ...",https://www.foody.vn/ho-chi-minh/hu-tiu-mi-hoanh-thanh-so-1000/binh-luan-2080985,Quận 10,1.0,7.5
6487,Bia Tô Bờ Kè - Cao Thắng Nối Dài,"Thức ăn ngon, phục vụ tốt Nhóm mình rất hài lòng về quán...                   ",https://www.foody.vn/ho-chi-minh/bia-to-bo-ke-cao-thang-noi-dai/binh-luan-3154327,Quận 10,8.2,8.0
6488,Xôi Mặn - Vỉa Hè Nguyễn Tri Phương,Xôi cô bán ở ngã tư đối diện tiệm mắt kiếng với tiệm mì. Cô bán từ 9h tối tới sáng hôm sau. Mua xôi chỗ này là lúc nào cũng phải đợi tầm cỡ 5 đến 10 phút có khi lâu hơn. Nhiều người mua đương nhiên ...,https://www.foody.vn/ho-chi-minh/xoi-man-via-he-nguyen-tri-phuong/binh-luan-4686257,Quận 10,9.0,8.2
6489,Mẹt Chả Giò Cá Hoàng Minh Châu - Cách Mạng Tháng 8,"Hum nay mình đi 1 người mà ăn hết 3 phần lun, biết quán nhiều năm lắm rồi mà càng ăn càng thấy ngon hơn, Chị chủ quán siêu đáng iu và rất chu đáo với khách, khách quen đến ăn còn được lì xì. Quán có bán ...",https://www.foody.vn/ho-chi-minh/met-cha-gio-ca-hoang-minh-chau-cach-mang-thang-8/binh-luan-11398620,Quận 10,1.0,
6490,Chả Gà Jambon - Shop Online,Ngon lạ độc đáo                                                               ,https://www.foody.vn/ho-chi-minh/cha-ga-jambon-shop-online/binh-luan-3953461,Quận 10,1.0,8.5
6491,Chị Mai - Bánh Tráng Trộn & Nước Cam,"Ăn hàng nào rồi cũng quay lại đây. Bánh tráng trộn mềm với đủ vị chua của xoài, cay của ớt, mặn mặn của sốt. Bánh tráng nhiều hành khô. Sốt chấm ngon. Ở đây hàng ăn vặt đày nhưng quán Linh Chi mình thấy ...",https://www.foody.vn/ho-chi-minh/chi-mai-banh-trang-tron-nuoc-cam/binh-luan-14484419,Quận 10,4.2,6.8
6492,Quán 324 - Bia Sệt - Điện Biên Phủ,"Quán ăn ngon, giá cả hợp lý Các bạn đến đây nên thử món gan ngỗng mình khá thích món này do vị béo của nó chấp bánh mì đúng là hết sảy Nhân viê ở đây cũng nhiệt tình, thân thiện Các bạn nên đặt bàn trước ...",https://www.foody.vn/ho-chi-minh/quan-324-bia-set-dien-bien-phu/binh-luan-2225109,Quận 10,10.0,8.7
6493,Nhà Hàng Chay Chuông Vàng,"Nhà hàng Chay - Chuông Vàng, đối diện cổng sau Việt Nam Quốc Tự. Hôm nay ăn trưa với Cơm xào thập cẩm và Rau luộc thập cẩm kho quẹt. Mua về Canh chua với Sườn ram thốt nốt. * Cơm xào nêm nếm đậm vị kiểu ...",https://www.foody.vn/ho-chi-minh/nha-hang-chay-chuong-vang/binh-luan-2587542,Quận 10,7.4,7.4
6494,Ni Mập - Cơm Tấm & Cơm Văn Phòng,Mua 2 hộp cơm mà cơm sống nhai sựt sựt luôn. Mong quán chú ý hơn               ,https://www.foody.vn/ho-chi-minh/ni-map-com-tam-com-van-phong/binh-luan-14482323,Quận 10,5.0,6.9
6495,Trà Sữa Nhà Làm 1A,"Này là trà sữa nhà bạn mình, mình uống mấy năm r. Do từ thạch đến ts đều là mẹ của bạn làm chứ k mua sẵn hạt hay gói ts cũng như bột sữa béo ở ngoài nên mình uống yên tâm lắm, dù có ít thạch hơn so với ...",https://www.foody.vn/ho-chi-minh/tra-sua-nha-lam-1a/binh-luan-1615855,Quận 10,6.0,7.2
6496,Bún Vịt Cô Thuận - Gò Công,"Ngày 28/1 đặt tô bún vịt trên Baemin. Nhìn tô hoành tráng, hấp dẫn nhưng động đũa vào thì hết muốn ăn. Hôi lông kinh khủng.",https://www.foody.vn/ho-chi-minh/bun-vit-co-thuan-go-cong/binh-luan-11281008,Quận 10,7.0,7.2
6497,Gemini Coffee - Cửu Long,"Mấy bữa nay chạy ngang quán không lấp lánh lung linh như mọi khi nữa, ban ngày cũng tối tối luôn. Chợt nhớ lúc trước hay ngồi đây học bài ngay cái góc quen thuộc. Chắc cả tháng rưỡi rồi chưa quay lại. ...",https://www.foody.vn/ho-chi-minh/gemini-coffee-cuu-long/binh-luan-13525723,Quận 10,7.6,6.2
6498,Bánh Mì Chay Vĩnh Viễn,"Bữa buổi tối đói bụng , thèm đồ chay , chạy qua đây cho gần , mà ăn bánh mì cũng tiện , nhanh và gọn nữa. Ổ 20k nhìn tươm tất vệ sinh , ổ bánh cũng vừa chứ không nhỏ , nhân cũng kha khá ăn vừa bụng , ...",https://www.foody.vn/ho-chi-minh/banh-mi-chay-vinh-vien/binh-luan-8511290,Quận 10,5.0,6.0
